step;result;time
87;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;218.033
88;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;229.188
89;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;240.509
90;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;249.084
91;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;277.409
92;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;327.419
93;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;339.161
94;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;381.879
95;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;397.689
96;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;403.783
97;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;401.182
98;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;425.905
99;0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001119252483707243263208348243985639063024293958077822846305454229860826924791337289366022926748352512;474.398
